1.439849528758676590e-02,1.481366022714497924e-02,1.439849528759331275e-02,1.481366022715152608e-02,8.108582788731529337e-03,8.375880658298740650e-03,6.289872786562144581e-03,6.437738770061779241e-03,3.971229309147883959e-08,4.079878445858341684e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.547585640164346112e-15,6.547585640164346112e-15
1.533829998881290277e-02,1.480902120622169978e-02,1.533829998881945308e-02,1.480902120622825009e-02,8.593146697857465682e-03,8.372396898026268630e-03,6.745114816755146125e-03,6.436578625539812748e-03,3.847420029084695562e-08,4.568265561763726636e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.550859110089405035e-15,6.550859110089405035e-15
1.468565285045258899e-02,1.481736447326421381e-02,1.468565285045914104e-02,1.481736447327076586e-02,8.298009073499177518e-03,8.377153097607293805e-03,6.387594364414243484e-03,6.440163541752408176e-03,4.941253916721453679e-08,4.783390451336241562e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.552062688152900061e-15,6.552062688152900061e-15
1.471160056266942844e-02,1.481464654499545751e-02,1.471160056267598222e-02,1.481464654500201129e-02,8.256424042013269654e-03,8.374862888294655125e-03,6.455125944531797319e-03,6.439734040131359950e-03,5.057612436065399181e-08,4.961656944215754306e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.553583285552461861e-15,6.553583285552461861e-15
1.468572279057764850e-02,1.480691035127458012e-02,1.468572279058420402e-02,1.480691035128113564e-02,8.319996208342119240e-03,8.373401410956314919e-03,6.365671250171772017e-03,6.433457540119138715e-03,5.533206375676121722e-08,5.140019912701367331e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.555047338862565496e-15,6.555047338862565496e-15
1.430951072716432453e-02,1.481090109430169971e-02,1.430951072717088178e-02,1.481090109430825696e-02,8.062406955947371001e-03,8.375422699701833354e-03,6.247052760698003186e-03,6.435425057573597625e-03,5.101051894870620745e-08,5.333702626835898156e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.556426048537767274e-15,6.556426048537767274e-15
1.415637461181913984e-02,1.481962916823383047e-02,1.415637461182569883e-02,1.481962916824038946e-02,7.943806061512076119e-03,8.375126912192099732e-03,6.212515138224320062e-03,6.444446899629446834e-03,5.341208274271029335e-08,5.535641228410056317e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.558417937520618220e-15,6.558417937520618220e-15
1.377095488231734957e-02,1.481453043127914371e-02,1.377095488232390856e-02,1.481453043128570270e-02,7.804188208568390087e-03,8.375349217667513169e-03,5.966710995420243697e-03,6.439123817855461028e-03,5.567832871491519264e-08,5.739575616838749124e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.559436993985884297e-15,6.559436993985884297e-15
1.533778876722899538e-02,1.480907736396453421e-02,1.533778876723555611e-02,1.480907736397109493e-02,8.612646536864214386e-03,8.373399703635802521e-03,6.725093678901222262e-03,6.435618170299458284e-03,4.855146356044517403e-08,5.949002927326590285e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.561168956160372847e-15,6.561168956160372847e-15
1.451782406860702840e-02,1.481087180603926287e-02,1.451782406861359086e-02,1.481087180604582533e-02,8.183357917949328139e-03,8.374634158265578318e-03,6.334414490843378112e-03,6.436175916034593374e-03,5.165981432257521415e-08,6.173173909260384168e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.563023679078583668e-15,6.563023679078583668e-15
1.410190788541769782e-02,1.480888207547701590e-02,1.410190788542426375e-02,1.480888207548358183e-02,7.938161579624776129e-03,8.374002492355174174e-03,6.163689164512703780e-03,6.434815388008461277e-03,5.714128021848177113e-08,6.419511338090736769e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.565294112637828479e-15,6.565294112637828479e-15
1.561362148075916105e-02,1.481125833929189221e-02,1.561362148076572871e-02,1.481125833929845988e-02,8.744632609202688742e-03,8.374147564024835705e-03,6.868923063969391285e-03,6.437043837127905122e-03,6.580758708144351499e-08,6.693813915184045116e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.567796730542506494e-15,6.567796730542506494e-15
1.438436373134285330e-02,1.481529134052278658e-02,1.438436373134942443e-02,1.481529134052935771e-02,8.083848101654118531e-03,8.376165020437895820e-03,6.300451029924444314e-03,6.439056343365585390e-03,6.459976428919627879e-08,6.997671930665330158e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.570422706938464241e-15,6.570422706938464241e-15
1.468971310250362719e-02,1.481500271854997719e-02,1.468971310251020006e-02,1.481500271855655006e-02,8.242630162873149785e-03,8.374128584309645587e-03,6.447017831082695917e-03,6.440800760101297005e-03,6.510854778208616869e-08,7.337413903591597747e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.573565837331282771e-15,6.573565837331282771e-15
1.470896540653281355e-02,1.481425078152839685e-02,1.470896540653938989e-02,1.481425078153497318e-02,8.272829448992999671e-03,8.375531672333947492e-03,6.436056741720975333e-03,6.438641910019159142e-03,7.921581883829516809e-08,7.719917528963148284e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.576524274446125613e-15,6.576524274446125613e-15
1.488992466010710496e-02,1.481183767469353672e-02,1.488992466011368476e-02,1.481183767470011653e-02,8.363320311179421249e-03,8.375735332962191276e-03,6.526528548653716399e-03,6.436020783317568557e-03,7.580027396771353112e-08,8.155841377715555883e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.579937918439830902e-15,6.579937918439830902e-15
1.477057880962753811e-02,1.481100596511951417e-02,1.477057880963412138e-02,1.481100596512609745e-02,8.313603400645580219e-03,8.374090443726842428e-03,6.456892911352101957e-03,6.436828919104979098e-03,8.249762985649529076e-08,8.660228769228350097e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.584067756426892518e-15,6.584067756426892518e-15
1.465156702476743365e-02,1.481099253643555769e-02,1.465156702477402213e-02,1.481099253644214617e-02,8.206436709802013285e-03,8.373202078297314541e-03,6.445048931971215575e-03,6.437698045792798751e-03,8.138299420552302840e-08,9.241234544388260136e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.588723083519264436e-15,6.588723083519264436e-15
1.442667312193358052e-02,1.481474072324551888e-02,1.442667312194017420e-02,1.481474072325211257e-02,8.114569551165351502e-03,8.372469262637984716e-03,6.312004087469157317e-03,6.442172292137495968e-03,9.948329907212222588e-08,9.916847003786279885e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.594207128131343174e-15,6.594207128131343174e-15
1.440032688151247561e-02,1.481403620437163338e-02,1.440032688151907450e-02,1.481403620437823226e-02,8.080707077127352589e-03,8.376558427765265144e-03,6.319526791153803717e-03,6.437370648766828872e-03,9.301323131765643132e-08,1.071278395405591320e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.599178343494431728e-15,6.599178343494431728e-15
1.533885950964092824e-02,1.481183225881649648e-02,1.533885950964753407e-02,1.481183225882310231e-02,8.620764814149663863e-03,8.376183080592907934e-03,6.717978204811334876e-03,6.435532556198231453e-03,1.164906799300110816e-07,1.166220253570319262e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.605636265482260324e-15,6.605636265482260324e-15
1.506776233550702164e-02,1.481004927044753464e-02,1.506776233551363441e-02,1.481004927045414740e-02,8.490860343794948487e-03,8.375326515798579841e-03,6.576768582005436230e-03,6.434594476160543364e-03,1.334097066384389282e-07,1.282784884116122220e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.613488287945853160e-15,6.613488287945853160e-15
1.522821075273090609e-02,1.480901396087709598e-02,1.522821075273752926e-02,1.480901396088371916e-02,8.590925209115597358e-03,8.373220997673191252e-03,6.637143583481125257e-03,6.435649802643990218e-03,1.419601341851522884e-07,1.431605599128991646e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.623165633630564188e-15,6.623165633630564188e-15
1.420887780999772684e-02,1.481062285446667869e-02,1.420887781000436216e-02,1.481062285447331400e-02,8.028048134474908074e-03,8.371360160056613361e-03,6.180685184880779087e-03,6.439100546404260064e-03,1.444906420398734059e-07,1.621480058053915325e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.634967578360875876e-15,6.634967578360875876e-15
1.544768739078016852e-02,1.481467948377042723e-02,1.544768739078681771e-02,1.481467948377707643e-02,8.664267382658475888e-03,8.373816765169066201e-03,6.783249556918208474e-03,6.440675523018577105e-03,1.704512034839305599e-07,1.871955827842745258e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.649098929353022143e-15,6.649098929353022143e-15
1.446077385904145050e-02,1.481212112766573316e-02,1.446077385904811705e-02,1.481212112767239970e-02,8.182247079826218683e-03,8.374515815867697097e-03,6.278307514395617579e-03,6.437382973356228257e-03,2.192648196157935120e-07,2.223384418075175901e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666719739213578682e-15,6.666719739213578682e-15
1.417087420027892362e-02,1.481394308078121287e-02,1.417087420028561445e-02,1.481394308078790370e-02,8.006433685806198589e-03,8.373966373599281768e-03,6.164157756216404570e-03,6.439700491639699896e-03,2.827582563214030507e-07,2.762155422321209050e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.690822729861199555e-15,6.690822729861199555e-15
1.544919034174552404e-02,1.481306679561205514e-02,1.544919034175224783e-02,1.481306679561877893e-02,8.684120330021730463e-03,8.374843006504640447e-03,6.764701600887833982e-03,6.437857164885847118e-03,3.684108359591223123e-07,3.666242215680629593e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.724243179494898676e-15,6.724243179494898676e-15
1.470757354785396862e-02,1.481046711230047004e-02,1.470757354786074445e-02,1.481046711230724587e-02,8.249627384472593347e-03,8.375214679022340708e-03,6.457416550518642502e-03,6.434708538480124994e-03,5.296128627321727862e-07,5.438947980028598704e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.775195795306088380e-15,6.775195795306088380e-15
1.481679672789502737e-02,1.481190929949886652e-02,1.481679672790189341e-02,1.481190929950573255e-02,8.309773964696441986e-03,8.372676975247140760e-03,6.506105076894931269e-03,6.438244440676230834e-03,9.176863036535666946e-07,9.878835754945246490e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.865394673471687768e-15,6.865394673471687768e-15
1.487624117623713785e-02,1.481820070401433133e-02,1.487624117624418429e-02,1.481820070402137778e-02,8.392258793940300318e-03,8.374055190580266886e-03,6.481480220728186997e-03,6.441586330881481949e-03,2.502161568651105204e-06,2.559182552581551451e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.045920987204756319e-15,7.045920987204756319e-15
1.439837166797173530e-02,1.482929532660365486e-02,1.439837166797932819e-02,1.482929532661124775e-02,8.084239031732906242e-03,8.371349764256677192e-03,6.293718708912792413e-03,6.436697769848671695e-03,2.041392732603787395e-05,2.124779249830688574e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.592076926526434671e-15,7.592076926526434671e-15
1.436313542237587469e-02,1.486003369373323918e-02,1.436313542238498893e-02,1.486003369374235342e-02,7.926404627382024545e-03,8.272956696708426774e-03,6.242362486468687813e-03,6.344677853966961337e-03,1.943683085251620357e-04,2.423991430578505807e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.115083417710195512e-15,9.115083417710195512e-15
1.490485486443395360e-02,1.625575080546774048e-02,1.490485486444614524e-02,1.625575080547993212e-02,6.650237212767033841e-03,7.114009958798038491e-03,5.051803737562058846e-03,5.306365714806482621e-03,3.202813914104860483e-03,3.835375131863218937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219191742208449867e-14,1.219191742208449867e-14
3.992980173120203730e-02,4.557784284704702316e-02,3.992980173121710163e-02,4.557784284706208749e-02,4.922025636693152205e-03,5.179517467009037146e-03,3.856634693838656945e-03,4.049809412942017087e-03,3.115114140067022988e-02,3.634851596709597066e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.506229840971922756e-14,1.506229840971922756e-14
2.672940423797642850e-02,2.789644281166615142e-02,2.672940423799054221e-02,2.789644281168026513e-02,4.231368659986102336e-03,4.559103441858247154e-03,2.901117101294080260e-03,3.154059262138398084e-03,1.959691847669624634e-02,2.018328010766950661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.411516400558741073e-14,1.411516400558741073e-14
2.840882242066016666e-02,2.800488220911950821e-02,2.840882242067467589e-02,2.800488220913401743e-02,4.047787200688453442e-03,4.303843215132110815e-03,2.792132045137654586e-03,2.993090281074092286e-03,2.156890317483406080e-02,2.070794871291330511e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450832968212328586e-14,1.450832968212328586e-14
2.850248306678397625e-02,2.802785568769309080e-02,2.850248306679896426e-02,2.802785568770807881e-02,4.310874892115181337e-03,4.244786246063718405e-03,2.976926344674695434e-03,2.917929831879841583e-03,2.121468182999410035e-02,2.086513960974952994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.498785001687819338e-14,1.498785001687819338e-14
2.910533177851558351e-02,2.768517377398951179e-02,2.910533177853091152e-02,2.768517377400483981e-02,4.230086088142576660e-03,4.189725509122626916e-03,2.988488805475873148e-03,2.908537451855248632e-03,2.188675688489713500e-02,2.058691081301163711e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532736865306664141e-14,1.532736865306664141e-14
2.814265327113191911e-02,2.959504522887011074e-02,2.814265327114747611e-02,2.959504522888566774e-02,3.880922754461130480e-03,4.180654341658782656e-03,2.705902009527810879e-03,2.872882114538972270e-03,2.155582850714297602e-02,2.254150877267235495e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555590031358458410e-14,1.555590031358458410e-14
2.859104028012263848e-02,2.906187329721326290e-02,2.859104028013838977e-02,2.906187329722901419e-02,4.164509846900131887e-03,4.144723363484869270e-03,2.885870505163560737e-03,2.848038547155614438e-03,2.154065992805894586e-02,2.206911138657277963e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.575136384251806898e-14,1.575136384251806898e-14
2.964566457486977891e-02,2.804983064227998396e-02,2.964566457488570367e-02,2.804983064229590872e-02,4.366678393551963293e-03,4.132274580305030608e-03,2.957040696264431282e-03,2.798253329691679451e-03,2.232194548505338216e-02,2.111930273228327520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.592410350892078889e-14,1.592410350892078889e-14
2.296974566549717101e-02,2.496703528860855226e-02,2.296974566551328312e-02,2.496703528862466437e-02,3.828541896538438516e-03,4.106443294172306725e-03,2.577583272642390479e-03,2.732702352602289862e-03,1.656362049631634331e-02,1.812788964183395524e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.611353092350476265e-14,1.611353092350476265e-14
2.311243505809637555e-02,2.396756170662071861e-02,2.311243505811269236e-02,2.396756170663703542e-02,3.971982202765569729e-03,4.093548188090131816e-03,2.631803579897554288e-03,2.675275444809026813e-03,1.650864927543325283e-02,1.719873807372156171e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631747240653471946e-14,1.631747240653471946e-14
2.027762813684076681e-02,2.159633901800635247e-02,2.027762813685735077e-02,2.159633901802293643e-02,3.782431891206915284e-03,4.065335209554040569e-03,2.496994748800750348e-03,2.624730538669510071e-03,1.399820149683310248e-02,1.490627326978279966e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.658435190192563100e-14,1.658435190192563100e-14
1.829745678621608196e-02,1.988580721103340443e-02,1.829745678623292265e-02,1.988580721105024512e-02,3.738200495550431102e-03,4.056742595752063467e-03,2.444097880070966733e-03,2.577493049993363327e-03,1.211515841059468412e-02,1.325157156528797807e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.684113818967145451e-14,1.684113818967145451e-14
1.699335173798952048e-02,1.841803717123804626e-02,1.699335173800664567e-02,1.841803717125517145e-02,3.715381247215977963e-03,4.021568479952027445e-03,2.394974878817949203e-03,2.557734703083539615e-03,1.088299561195559505e-02,1.183873398820247877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.712443261885714012e-14,1.712443261885714012e-14
1.748753960401689539e-02,1.757621103824700409e-02,1.748753960403429467e-02,1.757621103826440337e-02,4.064756717556497825e-03,4.000734056567637441e-03,2.571246822850220375e-03,2.513391019771983766e-03,1.085153606361017632e-02,1.106208596190738289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.740052601032351057e-14,1.740052601032351057e-14
1.538579626436799817e-02,1.678642008817915823e-02,1.538579626438564031e-02,1.678642008819680037e-02,3.802182061554734704e-03,3.991609388318748813e-03,2.430696579779077163e-03,2.518875784946057218e-03,9.152917623034186739e-03,1.027593491491435307e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.764235075143053523e-14,1.764235075143053523e-14
1.600416861286455689e-02,1.648208980458786693e-02,1.600416861288246617e-02,1.648208980460577622e-02,3.876826355637380105e-03,3.916812642296482912e-03,2.458501190410569345e-03,2.460961505845322885e-03,9.668841066816605267e-03,1.010431565644605983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790980710721403788e-14,1.790980710721403788e-14
1.532198424798909830e-02,1.612344010025340210e-02,1.532198424800737188e-02,1.612344010027167568e-02,3.800328406943843593e-03,3.869702821564485317e-03,2.450118838640374854e-03,2.432859669004095934e-03,9.071537002404879424e-03,9.820877609684820417e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.827352197531988153e-14,1.827352197531988153e-14
1.440638648353357795e-02,1.633015981414515441e-02,1.440638648355221409e-02,1.633015981416378881e-02,3.642231737303079815e-03,3.793416652993803970e-03,2.353930005216446804e-03,2.375152807053799824e-03,8.410224741014051333e-03,1.016159035409755149e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.863537402966879654e-14,1.863537402966879654e-14
1.675029215116573267e-02,1.717081497846340010e-02,1.675029215118475912e-02,1.717081497848242655e-02,3.773247430782849035e-03,3.694029664253314395e-03,2.422018778016578420e-03,2.316092414346079646e-03,1.055502594236630391e-02,1.116069289986400606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.902510880405595265e-14,1.902510880405595265e-14
1.551976143466920859e-02,1.773556251010128398e-02,1.551976143468860973e-02,1.773556251012068513e-02,3.301620012478562356e-03,3.604923447220736467e-03,2.119647723556986572e-03,2.270772565773058940e-03,1.009849369863365966e-02,1.185986649710748728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.940030877813593993e-14,1.940030877813593993e-14
1.590740314187207016e-02,1.835526708553037595e-02,1.590740314189182866e-02,1.835526708555013445e-02,3.103596328543266510e-03,3.562776544867493709e-03,1.961092994802857929e-03,2.255994944398011497e-03,1.084271381852594703e-02,1.253649559626487248e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.975928986824217107e-14,1.975928986824217107e-14
1.700790059285969130e-02,1.878638751367124951e-02,1.700790059287973777e-02,1.878638751369129598e-02,3.186176097053839557e-03,3.511820518627235908e-03,2.049512505497780648e-03,2.227784568902986366e-03,1.177221199030807110e-02,1.304678242614102680e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.004575647079260563e-14,2.004575647079260563e-14
